,sample_id,site,Archaea|Candidatus Bathyarchaeota,Archaea|Candidatus Korarchaeota,Archaea|Candidatus Verstraetearchaeota,Archaea|Candidatus Woesearchaeota,Archaea|Crenarchaeota,Archaea|Euryarchaeota,Archaea|Thaumarchaeota,Bacteria|Abditibacteriota,Bacteria|Acidobacteria,Bacteria|Actinobacteria,Bacteria|Aquificae,Bacteria|Armatimonadetes,Bacteria|Bacteroidetes,Bacteria|Balneolaeota,Bacteria|Caldiserica,Bacteria|Calditrichaeota,Bacteria|Candidatus Adlerbacteria,Bacteria|Candidatus Amesbacteria,Bacteria|Candidatus Aminicenantes,Bacteria|Candidatus Andersenbacteria,Bacteria|Candidatus Atribacteria,Bacteria|Candidatus Azambacteria,Bacteria|Candidatus Beckwithbacteria,Bacteria|Candidatus Berkelbacteria,Bacteria|Candidatus Bipolaricaulota,Bacteria|Candidatus Buchananbacteria,Bacteria|Candidatus Campbellbacteria,Bacteria|Candidatus Chisholmbacteria,Bacteria|Candidatus Cloacimonetes,Bacteria|Candidatus Collierbacteria,Bacteria|Candidatus Curtissbacteria,Bacteria|Candidatus Dadabacteria,Bacteria|Candidatus Doudnabacteria,Bacteria|Candidatus Edwardsbacteria,Bacteria|Candidatus Eisenbacteria,Bacteria|Candidatus Falkowbacteria,Bacteria|Candidatus Fermentibacteria,Bacteria|Candidatus Giovannonibacteria,Bacteria|Candidatus Gottesmanbacteria,Bacteria|Candidatus Gracilibacteria,Bacteria|Candidatus Harrisonbacteria,Bacteria|Candidatus Jacksonbacteria,Bacteria|Candidatus Jorgensenbacteria,Bacteria|Candidatus Kaiserbacteria,Bacteria|Candidatus Kapabacteria,Bacteria|Candidatus Kerfeldbacteria,Bacteria|Candidatus Kryptonia,Bacteria|Candidatus Latescibacteria,Bacteria|Candidatus Levybacteria,Bacteria|Candidatus Liptonbacteria,Bacteria|Candidatus Magasanikbacteria,Bacteria|Candidatus Marinimicrobia,Bacteria|Candidatus Melainabacteria,Bacteria|Candidatus Microgenomates,Bacteria|Candidatus Moranbacteria,Bacteria|Candidatus Niyogibacteria,Bacteria|Candidatus Nomurabacteria,Bacteria|Candidatus Omnitrophica,Bacteria|Candidatus Pacebacteria,Bacteria|Candidatus Parcubacteria,Bacteria|Candidatus Peregrinibacteria,Bacteria|Candidatus Poribacteria,Bacteria|Candidatus Portnoybacteria,Bacteria|Candidatus Roizmanbacteria,Bacteria|Candidatus Rokubacteria,Bacteria|Candidatus Ryanbacteria,Bacteria|Candidatus Saccharibacteria,Bacteria|Candidatus Schekmanbacteria,Bacteria|Candidatus Staskawiczbacteria,Bacteria|Candidatus Sumerlaeota,Bacteria|Candidatus Sungbacteria,Bacteria|Candidatus Taylorbacteria,Bacteria|Candidatus Tectomicrobia,Bacteria|Candidatus Terrybacteria,Bacteria|Candidatus Uhrbacteria,Bacteria|Candidatus Vogelbacteria,Bacteria|Candidatus Wildermuthbacteria,Bacteria|Candidatus Woesebacteria,Bacteria|Candidatus Wolfebacteria,Bacteria|Candidatus Yanofskybacteria,Bacteria|Candidatus Yonathbacteria,Bacteria|Candidatus Zambryskibacteria,Bacteria|Chlamydiae,Bacteria|Chlorobi,Bacteria|Chloroflexi,Bacteria|Chrysiogenetes,Bacteria|Coprothermobacterota,Bacteria|Cyanobacteria,Bacteria|Deferribacteres,Bacteria|Deinococcus-Thermus,Bacteria|Dictyoglomi,Bacteria|Elusimicrobia,Bacteria|Fibrobacteres,Bacteria|Firmicutes,Bacteria|Fusobacteria,Bacteria|Gemmatimonadetes,Bacteria|Ignavibacteriae,Bacteria|Kiritimatiellaeota,Bacteria|Lentisphaerae,Bacteria|Nitrospinae,Bacteria|Nitrospirae,Bacteria|Planctomycetes,Bacteria|Proteobacteria,Bacteria|Rhodothermaeota,Bacteria|Spirochaetes,Bacteria|Synergistetes,Bacteria|Tenericutes,Bacteria|Thermodesulfobacteria,Bacteria|Thermotogae,Bacteria|Verrucomicrobia,Bacteria|candidate division AD3,Bacteria|candidate division CPR2,Bacteria|candidate division CPR3,Bacteria|candidate division NC10,Bacteria|candidate division WPS-2,Bacteria|candidate division WWE3,Bacteria|candidate division Zixibacteria,Eukaryota|Apicomplexa,Eukaryota|Ascomycota,Eukaryota|Bacillariophyta,Eukaryota|Basidiomycota,Eukaryota|Blastocladiomycota,Eukaryota|Chlorophyta,Eukaryota|Chytridiomycota,Eukaryota|Cryptomycota,Eukaryota|Microsporidia,Eukaryota|Mucoromycota,Eukaryota|Streptophyta,Eukaryota|Zoopagomycota
31,PNR9,PNR,0,0,0,0,0,0.11128,0,0,0.16437,4.57964,0.18702,0.00018,0.27534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01447,0,0,0,0.00101,0,0,0,0,0.00243,0,0,0,0,0,0,0.00012,0,0,0,0,0.0002,0,0,0,0,0,0,0,0,0,0.00016,0.01796,0,0,17.67913,0,0.09472,0,0,0,2.80015,0.00303,0,0,0,0,0,0.00015,0.00161,3.72621,0,0.03582,0.09514,0.46407,0.00177,0.00921,0.00012,0,0,0,0.00076,0,0,0,0.02984,0.24492,0.00024,0.10447,0,0.02749,0,0.00023,0.00153,0.00553,0,0.0005
32,PNR11,PNR,0,0,0,0,0,0.082,0,0,0.0485,3.047,0.18302,0,0.12106,0,0,0,0,0,0,0,0.01241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00782,0,0,0,0.00101,0,0,0,0,0.0029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011,0.01164,0.00077,0,20.05369,0,0.06387,0,0.00012,0,3.99776,0.00303,0,0,0,0,0,0.00012,0.00044,3.18388,0,0.07431,0.03337,0.07529,0.00132,0,0.00018,0,0,0,0.00035,0,0,0,0.02703,0.12129,0,0.08449,0,0.02365,0,0.00022,0.00107,0.0046,0,0
33,PNR13,PNR,0,0,0,0,0,0.14042,0,0,0.07845,5.09619,0.15885,0,0.61655,0,0,0,0,0,0,0,0.00054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01371,0,0,0,0,0.00013,0,0,0.23464,0.00251,0.00826,0,0,0,0.00016,0,0,0,0,0,0,0.00032,0,0,0,0,0,0,0,0,0,0,0.00082,0,0,15.55672,0,0.12918,0,0,0,1.97942,0.00349,0.0001,0.00019,0,0,0,0.00036,0.00012,3.63577,0,0.03127,0.00343,0.55078,0.05791,0.03287,0,0,0,0,0.00028,0,0,0,0.15229,0.21545,0.00067,0.04593,0,0.05733,0,0.00129,0.00056,0.00555,0,0
34,PNR14,PNR,0,0,0,0,0,0.10804,0,0,0.08515,3.95238,0.21961,0,0.20845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003,0,0,0,0,0,0,0,0,0.00792,0,0,0,0,0,0,0,0,0.00755,0,0,0,0,0.00012,0,0,0.2949,0.00332,0.00914,0,0,0,0.0001,0,0,0,0,0,0,0.00055,0,0,0,0,0,0,0,0,0,0,0.00031,0,0,24.956,0,0.08369,0,0,0,2.98753,0.00555,0,0.00035,0,0,0,0.00546,0.00302,3.62782,0,0.10379,0.01794,0.67772,0.05939,0.00822,0,0,0,0,0.00035,0,0,0,0.02308,0.12756,0.00012,0.02928,0,0.02435,0,0.00132,0.00057,0.00408,0,0
35,PNR15,PNR,0,0,0,0,0,0.09298,0,0,0.08647,3.87516,0.22355,0,0.20897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00503,0.00651,0,0,0,0,0,0,0.25728,0.00406,0,0,0,0,0,0,0.00014,0,0,0,0,0.00056,0,0,0,0,0,0,0,0,0,0.00026,0.00041,0,0,23.27957,0,0.08191,0,0,0,3.14228,0.00242,0.00011,0,0,0,0,0.00454,0.00161,3.55883,0,0.16701,0.01556,2.72796,0.03977,0.01215,0,0,0,0,0.00025,0,0,0,0.05692,0.12059,0.00099,0.03276,0,0.02316,0,0.00126,0.00053,0.00371,0,0.00146
36,RF1,RF,0,0,0,0,0,0.14488,0,0,0.08951,4.11096,0.23414,0,0.34211,0,0,0,0,0,0,0,0.00358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01837,0,0,0,0,0,0,0,0,0.00426,0.00012,0,0,0,0,0,0.00024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00138,0,0,19.42521,0,0.08451,0,0,0,3.06965,0.00346,0.00012,0,0,0,0,0.0004,0.00301,4.4067,0,0.13396,0.01566,1.74654,0.0759,0.0209,0,0,0,0,0.00045,0,0,0,0.02107,0.19342,0.0004,0.03068,0,0.02122,0,0.00036,0.00068,0.00364,0,0.00014
37,RF2,RF,0,0,0,0,0,0.10387,0,0,0.11189,2.80273,0.19347,0,0.26309,0,0,0,0,0,0,0,0.0032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014,0.00297,0,0,0,0.00093,0,0,0,0.13279,0.00336,0,0,0,0,0,0,0.00013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02672,0,0,20.18381,0,0.10196,0,0,0,5.37177,0.00393,0,0.00034,0,0,0,0.0038,0.00118,4.85269,0,0.04706,0.04311,0.32636,0.00011,0.01884,0.00294,0,0,0,0.00029,0,0,0,0.13299,0.35889,0.00055,0.06798,0,0.02088,0,0.00039,0.00048,0.00523,0,0.00035
38,RF3,RF,0,0,0,0,0,0.09966,0,0,0.02924,2.1467,0.19144,0,0.24032,0,0,0,0,0,0,0,0.00665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0054,0,0,0,0.00056,0,0,0,0,0.00342,0,0,0,0,0,0,0.00017,0,0,0,0,0.00022,0,0,0,0,0,0,0,0,0,0,0.00049,0,0,17.80466,0,0.05908,0,0,0,2.68385,0.00289,0,0,0,0,0,0.00182,0.00081,2.96665,0,0.06382,0.04156,0.03572,0.08033,0.01757,0,0,0,0,0.00098,0,0,0,0.09721,0.09618,0,0.06846,0,0.02452,0,0.00022,0.00073,0.00309,0,0
39,RF4,RF,0,0,0,0,0,0.11291,0,0,0.30092,3.16288,0.15491,0.00016,0.89613,0,0,0,0,0,0,0,0.01507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00068,0,0,0,0,0,0,0,0.22854,0.0023,0.01043,0,0,0,0,0,0,0,0,0,0,0.00043,0,0,0,0,0,0,0,0,0,0,0.00894,0,0,17.47606,0,0.13977,0,0,0,3.33947,0.00484,0.00035,0,0,0,0,0,0.00055,6.24174,0,0.1287,0.02577,0.56673,0.03325,0.01223,0.00015,0,0,0,0.00041,0,0,0,0.16421,0.2738,0.00089,0.05447,0,0.06501,0,0.00048,0.00317,0.00776,0,0.00118
40,RF5,RF,0,0,0,0,0,0.23006,0.00153,0,0.21583,6.78155,0.16745,0,0.3766,0,0,0,0,0,0,0,0.0046,0,0,0,0,0.00013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00612,0,0,0,0,0,0,0,0.17339,0.00254,0,0,0,0,0,0,0.00016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015,0.00069,0,0,16.16158,0,0.18649,0,0,0,4.57169,0.00257,0.00023,0.00019,0,0,0,0.00046,0,6.67994,0,0.46268,0.0409,0.78618,0,0.01837,0,0,0,0,0.00025,0,0,0,0.10595,0.41141,0.00063,0.02788,0,0.06699,0,0,0.00107,0.00597,0.00014,0.00013
41,RF6,RF,0,0,0,0,0,0.13441,0,0,0.11185,4.37934,0.18703,0,0.58464,0,0,0,0,0,0,0,0.00527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01489,0,0,0,0,0.00019,0,0,0,0.00283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0.00066,0,0,16.19561,0,0.10924,0,0,0,2.37248,0.00191,0.00024,0,0,0,0,0.00887,0.00302,4.77311,0,0.11375,0.02636,1.77677,0.04067,0.01284,0.00074,0,0,0,0.0015,0,0,0,0.02574,0.17813,0.00144,0.03997,0,0.02941,0,0.00156,0.00069,0.00495,0,0.00014
42,RF7,RF,0,0,0,0,0,0.24554,0,0,0.07202,3.51729,0.00178,0.00016,0.61249,0,0,0,0,0,0,0,0.00338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191,0,0,0,0,0,0,0,0.16331,0.0022,0,0,0,0,0.00017,0,0,0,0,0.00043,0,0,0,0,0,0,0,0,0,0,0,0,0.00053,0,0,12.48948,0,0.17871,0,0,0,4.41729,0.00188,0.00032,0,0,0,0,0,0.00046,6.16624,0,0.0425,0.03812,0.71786,0,0.03434,0,0,0,0,0.00026,0,0,0,0.07205,0.30739,0.00135,0.08155,0,0.07125,0,0.00051,0.00353,0.00824,0,0.00017
43,RF8,RF,0,0,0,0,0,0.1433,0,0,0.21362,6.23892,0.14746,0,0.77539,0,0,0,0,0,0,0,0.00465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01245,0,0,0,0,0.00012,0,0,0.13487,0.00266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01239,0,0,15.05704,0,0.22125,0,0,0,3.384,0.18553,0.0001,0,0,0,0.00012,0.00207,0.00166,6.61142,0,0.05196,0.01977,0.76475,0.05022,0.03145,0,0,0,0,0.00054,0,0,0,0.03189,0.32372,0.00108,0.03195,0,0.03919,0,0.00372,0.00088,0.00661,0.00015,0.00044
44,RF9,RF,0,0,0,0,0,0.13428,0.00042,0,0.27233,3.04151,0.13223,0,0.46708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00254,0,0,0,0,0,0,0,0.21095,0.00289,0,0,0,0.00043,0,0,0.00018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01529,0,0,13.81589,0,0.11118,0,0,0,3.34909,0.00111,0,0,0,0,0,0.00171,0.00096,4.4805,0,0.05954,0.06091,0.89687,0,0.0252,0,0,0,0,0.00042,0,0,0,0.18575,0.20947,0.00067,0.04325,0,0.0315,0,0.00125,0.00163,0.00518,0,0.0002
45,RF10,RF,0,0,0,0,0,0.09245,0,0,0.05988,1.72291,0.26621,0.00018,0.17574,0,0,0,0,0,0,0,0.00029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01608,0,0,0,0,0,0,0,0.32398,0.00338,0,0,0,0,0.00012,0,0.00016,0,0,0,0,0.00038,0,0,0,0,0,0,0,0,0,0,0.02476,0,0,21.93484,0,0.06549,0,0,0,2.17327,0.00729,0,0.00037,0,0,0,0.00168,0.00097,2.7916,0,0.121,0.07956,0.93576,0.00012,0.00104,0.01049,0,0,0,0.00045,0,0,0.00668,0.06287,0.08449,0.0012,0.01587,0,0.03592,0,0.00014,0.00159,0.00199,0,0
46,RF11,RF,0,0,0,0,0,0.11923,0,0,0.29931,3.4298,0.2308,0.00016,1.04969,0,0,0,0,0,0,0,0.00044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014,0,0,0,0,0,0,0.0059,0,0,0,0,0,0,0,0,0.0103,0,0,0,0.00125,0,0,0,0,0.00359,0,0,0,0,0.00285,0,0,0,0,0,0,0.00086,0,0,0,0,0,0,0,0,0,0,0.01832,0,0,17.91663,0,0.13215,0,0.00025,0,3.87285,0.00479,0.00013,0,0,0,0.00017,0,0.00097,5.7872,0,0.0567,0.10129,0.42404,0.05544,0.00883,0,0,0,0,0.00115,0,0,0,0.00766,0.1958,0.00273,0.13317,0,0.05888,0,0.00041,0.00269,0.00834,0,0
47,RF12,RF,0,0,0,0,0,0.10992,0,0,0.14112,5.36271,0.21842,0,0.48216,0,0,0,0,0,0,0,0.00403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00028,0,0,0,0,0,0,0,0,0.00659,0,0,0,0,0,0,0,0,0.00297,0,0,0,0,0,0,0,0.26857,0.00333,0,0,0,0,0,0,0.00016,0,0,0,0,0.00032,0,0,0,0,0,0,0,0,0,0,0.00131,0,0,19.87151,0,0.10409,0,0,0,3.99808,0.00655,0.00016,0,0,0,0,0.00314,0.00196,5.07776,0,0.09389,0.0359,2.32606,0.04128,0.01891,0,0,0,0,0.00031,0,0,0,0.07446,0.30468,0.00032,0.04323,0,0.04016,0,0.00246,0.00066,0.00507,0,0
48,RF13,RF,0,0,0,0,0,0.1235,0,0,0.12223,3.798,0.00133,0,0.26494,0,0,0,0,0,0,0,0.01252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012,0,0,0,0.00044,0.00018,0,0,0.12536,0.0024,0,0,0,0,0,0,0,0,0,0.00041,0,0,0,0,0,0,0,0,0,0,0,0.00029,0.02128,0,0,14.86675,0,0.09097,0,0.00013,0,3.51531,0.00395,0.00015,0.00031,0,0,0,0.00118,0.00045,5.1427,0,0.01622,0.03978,1.08618,0.02992,0.0389,0.00037,0,0,0,0.00205,0,0,0,0.05956,0.25446,0.0003,0.09569,0,0.0676,0,0.0002,0.00146,0.00506,0,0.00015
49,FRW1,FRW,0,0,0,0,0,0.09415,0.0002,0,0.20802,2.61419,0.11608,0,0.24934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018,0.00778,0,0,0,0,0,0,0,0,0.00231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205,0,0,10.70734,0,0.06872,0,0,0,3.36814,0.00211,0.00014,0,0,0,0,0.00339,0.00032,3.93255,0,0.04376,0.02075,0.99934,0.02582,0,0.01185,0,0,0,0.00036,0,0,0,0.13759,0.16092,0,0.11636,0,0.03422,0,0.00032,0.00173,0.00333,0,0.00014
50,FRW2,FRW,0,0,0,0,0,0.13949,0,0,0.01848,2.42271,0.11168,0,0.33673,0,0,0,0,0,0,0,0.00381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014,0.00555,0,0,0,0,0,0,0.15502,0.00185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00057,0,0.00894,0.00052,0,13.42782,0,0.04996,0,0,0,1.94347,0.00316,0.00012,0,0,0,0,0.00014,0.00016,3.38468,0,0.06637,0.00863,0.63852,0.03695,0.02536,0.00032,0,0,0,0.00016,0,0,0,0.01688,0.10668,0.00029,0.02449,0,0.01764,0,0.00022,0.00086,0.00264,0,0.00019
51,FRW3,FRW,0,0,0,0,0,0.16873,0.00024,0,0.01693,3.96621,0.15636,0.00019,0.30802,0,0,0,0,0,0,0,0.00344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00133,0,0,0,0,0,0,0,0.00137,0.0027,0.00537,0,0,0,0,0,0.00017,0,0,0.0005,0,0.00029,0,0,0,0,0,0,0,0,0,0,0.01798,0,0,13.09048,0,0.03995,0,0,0,3.15767,0.00382,0,0,0,0,0,0,0.0005,3.10255,0,0.01026,0.00215,0.82676,0.00018,0,0.0037,0,0,0,0.00016,0,0,0,0.01788,0.14894,0.00015,0.028,0,0.0194,0,0.00348,0.00147,0.00307,0,0
52,FRW4,FRW,0,0,0,0,0,0.07882,0,0,0.04443,2.23458,0.00065,0,0.14116,0.00538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105,0,0,0,0.00028,0,0,0,0,0.00194,0,0,0,0,0,0,0.0001,0,0,0,0,0.00018,0,0,0,0,0,0,0,0,0,0.00014,0.01262,0,0,16.67105,0,0.0354,0,0,0,2.81841,0.00327,0,0,0,0,0,0.00024,0.00013,3.51369,0,0.03795,0.04638,1.05705,0.02502,0,0.00014,0,0,0,0.22428,0,0,0,0.00738,0.08727,0.00043,0.06572,0,0.02174,0,0.0001,0.00051,0.00195,0,0
53,FRW 5,FRW,0,0,0,0,0,0.16256,0,0,0.10643,2.48221,0.10104,0,0.24943,0.00692,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00222,0,0,0,0.0006,0,0,0,0.15145,0.00139,0,0,0,0,0,0,0,0,0,0.00026,0.00011,0,0,0,0,0,0,0,0,0,0,0,0.00157,0,0,11.85278,0,0.06216,0,0,0,1.7399,0.00485,0,0,0,0,0,0.00259,0.00052,2.44543,0,0.01853,0.02414,0.19465,0.00014,0.04191,0.00015,0,0,0,0.00019,0,0,0,0.01776,0.13819,0.00214,0.02111,0,0.01486,0,0.00018,0.00134,0.00523,0,0.00074
54,FRW6,FRW,0,0,0,0,0,0.15557,0.00018,0,0.10442,3.07416,0.11223,0,0.25306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00414,0,0,0,0,0,0,0,0.0835,0.00136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,9.75882,0,0.06747,0,0,0,2.30244,0.00175,0,0,0,0,0,0.00154,0.00042,2.8405,0,0.03771,0.02545,0.52268,0.0166,0.04258,0.0002,0,0,0,0.00015,0,0,0,0.12068,0.11434,0,0.02997,0,0.01873,0,0.00025,0.00166,0.00472,0,0.00024
55,FRW8,FRW,0,0,0,0,0,0.14884,0,0,0.02859,3.60118,0.00108,0,0.26767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00586,0,0,0,0,0,0,0,0.13698,0.00133,0.00281,0,0,0,0,0,0,0,0,0,0,0.00016,0,0,0,0,0,0,0,0,0,0,0.00289,0,0,7.44098,0,0.03469,0,0,0,2.3255,0.0017,0,0,0,0,0,0,0.00025,3.0984,0,0.01307,0.03297,0.54402,0.02175,0,0,0,0,0,0.00059,0,0,0,0.01426,0.10449,0.00016,0.02363,0,0.02638,0,0.00018,0.00089,0.0027,0,0.00119
56,FRW9,FRW,0,0,0,0,0,0.14038,0,0,0.04929,2.74676,0.13587,0,0.36623,0,0,0,0,0,0,0,0.00934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035,0,0,0,0,0,0,0,0.1363,0.00233,0,0,0,0,0,0,0.00011,0,0,0.00035,0.00014,0,0,0,0,0,0,0,0,0,0,0,0.00234,0,0,14.39066,0,0.06462,0,0,0,2.0339,0.00119,0,0.00039,0,0,0,0.00055,0.00069,3.70621,0,0.04729,0.03009,1.07049,0.02964,0.02284,0,0,0,0,0.00033,0,0,0,0.02341,0.19602,0.00012,0.0184,0,0.03096,0,0.00024,0.00107,0.00363,0,0.0004
57,FRW10,FRW,0,0,0,0,0,0.1024,0,0,0.09168,2.65971,0.1044,0,0.25108,0,0,0,0,0,0,0,0.00197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013,0.00248,0,0,0,0.00023,0,0,0,0.14501,0.0016,0,0,0,0,0,0,0,0,0,0.00031,0,0,0,0,0,0,0,0,0,0,0.00054,0,0.00233,0,0,13.03134,0,0.05311,0,0,0,4.70036,0.00079,0,0.00017,0,0,0,0.00245,0.02939,2.06267,0,0.02583,0.02521,0.41699,0.0221,0.00047,0.00027,0,0,0,0.00099,0,0,0,0.04729,0.1316,0,0.01789,0,0.02118,0,0.00016,0.00118,0.00356,0,0.00015
58,FRW11,FRW,0,0,0,0,0,0.11323,0.00053,0,0.15339,3.3673,0.1379,0,0.48903,0,0,0,0,0,0,0,0.00444,0,0,0,0,0.00619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00027,0.00128,0,0,0,0,0,0,0,0,0.00187,0,0,0,0,0,0,0,0,0,0.00037,0,0.00017,0,0,0,0,0,0,0,0,0,0,0.00031,0,0,16.47589,0,0.09165,0,0,0,2.87212,0.00261,0,0,0,0,0,0.00368,0.02479,3.53369,0,0.04322,0.03294,1.04938,0.01358,0.02313,0.00302,0,0,0,0.00029,0,0,0,0.05198,0.15436,0.0004,0.02411,0,0.01931,0,0.0003,0.00104,0.0027,0,0.00016
59,FRW12,FRW,0,0,0,0,0,0.25285,0,0,0.10277,4.13896,0.07196,0,0.24717,0,0,0,0,0,0,0,0.00166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00218,0,0,0,0,0,0,0,0,0.00162,0,0,0,0,0,0,0,0,0,0.00033,0,0.00011,0,0,0,0.00021,0,0,0,0,0,0,0.00207,0.00033,0,8.04665,0,0.03789,0,0.00015,0,1.36097,0.0006,0.00014,0,0,0,0,0,0.00031,2.44162,0,0.01566,0.02939,0.62346,0.01516,0,0.00036,0,0,0,0,0,0,0,0.08931,0.11875,0.00034,0.02033,0,0.01913,0,0.00013,0.00127,0.00282,0,0
60,FRW13,FRW,0,0,0,0,0,0.09199,0,0,0.01876,2.65525,0.16498,0,0.12041,0,0,0,0,0,0,0,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018,0,0,0,0,0,0,0,0,0,0,0,0,0.0084,0,0,0,0.00045,0,0,0,0.11856,0.00187,0,0,0,0,0,0,0.00012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013,0.00092,0.00095,0,13.58709,0,0.0273,0,0,0,2.53085,0.00198,0,0,0,0,0,0.00018,0.00047,2.64929,0,0.58946,0.02794,0.06039,0.01573,0,0,0,0,0,0.00053,0,0,0,0.01436,0.08786,0,0.0319,0,0.02477,0,0,0.00063,0.00315,0,0.00013
61,FRW14,FRW,0,0,0,0,0,0.16109,0,0,0.01641,2.87193,0.15254,0,0.25139,0,0,0,0,0,0,0,0.00396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00918,0,0,0,0,0,0,0,0.00063,0.00238,0,0,0,0,0,0,0,0,0,0.00031,0,0,0,0,0,0.0002,0,0,0,0,0,0.00014,0.01745,0,0,16.44097,0,0.07081,0,0,0,2.32111,0.00423,0,0,0,0,0,0.00013,0.00061,3.25056,0,0.07546,0.02635,1.21769,0.02392,0.00061,0.00041,0,0,0,0.00019,0,0,0,0.02358,0.13321,0.00059,0.01264,0,0.0228,0,0,0.00121,0.0037,0,0.00025
